TransactionType,IsFraud,Year,Month,Day,hour,un_amount,standardised_amount,per_100k,FraudCount
0,0,2024,02,05,12,1,0.9281561877452832,6.0,2
0,0,2024,04,19,19,0,-0.4167470869603252,1.0,2
0,0,2024,02,26,14,0,0.03627062820359088,4.0,1
1,0,2024,04,21,08,1,0.7407622595976237,2.0,1
0,0,2024,08,05,12,1,1.5554717478059916,8.0,1
0,0,2024,10,11,11,1,0.9009795618355965,6.0,1
0,0,2024,02,16,11,1,-1.1729505685228148,6.0,1
0,0,2023,11,06,16,0,0.3936224604777717,6.0,1
0,0,2024,08,31,16,1,0.7496015958310038,6.0,4
0,0,2024,02,18,14,1,1.2170187630394147,4.0,1
1,0,2024,05,20,06,1,-0.7152740032029525,6.0,1
1,0,2024,07,01,04,1,1.2033611219572509,6.0,1
0,0,2024,03,25,18,1,1.4885146424397284,6.0,2
0,0,2024,06,13,06,1,-0.8206042270411836,8.0,1
1,0,2024,08,09,04,0,-0.4189725198473174,6.0,1
0,0,2024,05,06,07,1,1.2274110493247767,6.0,1
1,0,2024,03,04,17,1,0.554110142412295,6.0,2
1,0,2024,10,03,18,1,-1.5046856577520231,1.0,3
0,0,2024,10,09,21,1,1.5998625477293906,6.0,2
0,0,2024,08,12,06,1,0.49050851840835036,2.0,1
0,0,2024,09,19,21,0,0.32890465362396487,6.0,1
1,0,2024,08,12,00,1,0.5448548374149911,8.0,2
1,0,2024,08,03,10,1,0.6154794007165155,2.0,1
1,0,2024,02,02,16,1,-0.8266080428671501,8.0,1
1,0,2023,12,28,04,1,-1.6641680818403974,6.0,2
1,0,2024,09,26,05,1,-1.3198846015661554,9.0,2
1,0,2023,11,02,16,0,-0.16060738776153052,6.0,1
1,0,2024,02,07,12,1,-0.7022888449557987,8.0,1
0,0,2023,11,15,16,1,0.8876130988881795,6.0,4
1,0,2024,04,14,03,1,0.8669810481975602,1.0,1
0,0,2024,05,14,22,1,0.9777743284686569,1.0,2
0,0,2024,04,28,04,1,0.49120873249428854,8.0,1
0,0,2024,10,14,21,0,0.06291342753290868,8.0,1
0,0,2024,05,13,18,1,-1.671918966474844,3.0,3
0,1,2024,01,28,22,0,0.3462782823305144,4.0,4
1,0,2024,06,14,00,1,1.3300790730738958,1.0,1
1,0,2023,12,17,15,1,0.6793999341061353,4.0,1
1,0,2024,05,06,19,1,-1.6972375985723376,9.0,3
1,0,2024,05,10,23,1,0.7715439481279829,3.0,1
0,0,2024,03,16,20,1,1.621451326577034,3.0,1
1,0,2024,05,19,15,0,0.18205381433340906,3.0,2
0,0,2024,02,11,13,1,-1.0888694157083565,6.0,1
1,0,2023,11,07,03,0,0.2528170338895749,6.0,3
0,0,2024,03,29,05,1,1.1266980787660996,9.0,1
0,0,2024,01,21,00,1,1.3572210349199223,3.0,1
1,0,2023,12,12,20,0,-0.15632290949311548,6.0,1
0,0,2024,09,16,19,1,-1.0972858503650809,9.0,1
1,0,2024,01,16,06,1,-0.9163325052455078,3.0,2
1,0,2024,04,22,11,1,-0.8532231109455394,4.0,1
1,0,2023,11,10,06,0,0.2142913935375014,6.0,3
1,0,2024,03,18,11,1,0.819435818481073,8.0,1
1,0,2024,06,12,19,1,0.9911893211051989,8.0,1
0,0,2024,06,22,23,1,-0.46860452619615545,6.0,2
0,0,2024,03,23,07,0,-0.27242672431697257,8.0,2
1,0,2024,01,19,12,1,1.6267063986279375,6.0,2
0,0,2023,12,03,23,1,1.677745765961385,2.0,2
1,0,2024,09,19,02,1,-0.7328556162914639,4.0,1
1,0,2024,05,14,18,1,1.7315166615112643,6.0,1
0,0,2024,04,01,16,1,0.8615041261392304,1.0,1
1,0,2024,02,08,05,0,0.3951338136533613,1.0,1
0,0,2023,11,09,11,0,0.17457330939551324,6.0,1
1,0,2024,01,16,13,1,-1.3759225268794195,6.0,1
1,0,2024,05,23,04,0,-0.13267508526404925,8.0,1
1,0,2023,12,11,11,1,-1.2700792748990155,6.0,3
0,0,2024,04,02,19,1,-1.1278526217007458,2.0,2
1,0,2024,04,23,00,1,-0.5199350716643489,9.0,2
0,0,2024,04,03,01,0,0.06699685423209363,4.0,1
1,0,2024,07,18,04,0,0.25337165890813973,6.0,1
0,0,2024,01,07,23,1,-0.9858339528844381,8.0,1
0,0,2024,01,15,09,1,0.7530541365715712,6.0,1
1,0,2024,01,05,02,0,0.3777324536958836,4.0,1
0,0,2024,01,02,06,1,1.1747355381865634,3.0,2
0,0,2024,05,06,09,1,1.6929424914700668,9.0,2
0,0,2024,04,11,14,1,0.5550668705693197,8.0,1
0,0,2024,04,17,16,0,-0.23839354661527581,8.0,1
1,1,2024,05,14,22,1,-1.545887363818673,8.0,1
1,0,2024,03,05,15,1,-1.1991219365863521,1.0,3
1,1,2024,01,21,14,1,-1.5641761238058547,2.0,1
1,0,2024,07,05,19,0,0.11102714789342476,1.0,1
0,0,2024,06,14,07,0,0.22102315470033448,4.0,1
1,0,2024,05,16,17,0,-0.25648818784595984,6.0,2
1,0,2024,04,29,02,1,1.2009415703137611,8.0,1
1,0,2024,07,26,12,1,-1.586021416724585,6.0,3
1,0,2023,10,28,18,0,-0.33534199986044294,8.0,2
1,0,2024,07,21,21,1,0.6276880839376783,9.0,1
0,0,2024,09,26,21,1,0.5127073847764156,4.0,1
0,0,2024,08,03,04,1,0.5024606875584265,6.0,1
1,0,2024,03,10,04,1,-1.1132521180870214,8.0,1
0,0,2024,01,18,05,1,-0.6671325515915079,3.0,1
1,0,2023,12,25,12,1,0.9173895295723894,8.0,2
1,0,2024,02,25,08,1,-1.1372673813908873,6.0,2
1,0,2024,08,18,18,1,0.9156077967002494,3.0,1
1,0,2023,10,23,21,1,-1.6033118516783498,8.0,1
0,0,2024,05,14,04,1,-0.6584526700509652,8.0,1
1,0,2024,09,05,11,1,-0.6701691235681514,3.0,2
0,0,2024,02,07,22,1,0.5505120126043543,9.0,1
1,0,2024,09,29,08,1,-0.7922420901543145,8.0,1
0,0,2024,10,09,18,1,-0.9447917015106259,8.0,3
1,0,2023,11,12,05,1,-1.0039424597405862,1.0,1
1,0,2024,08,21,22,0,0.3684840815113116,1.0,1
0,0,2024,04,25,21,1,0.46586930195859894,9.0,1
1,0,2023,10,24,14,0,-0.19009264031099374,4.0,1
0,0,2024,08,26,18,1,-0.549489652341133,8.0,1
1,0,2024,03,27,13,1,1.2575063893946614,3.0,1
1,0,2024,10,01,12,1,1.231605401027675,8.0,3
1,0,2023,11,05,22,1,0.6922256376604516,3.0,2
0,0,2023,11,02,22,0,-0.15236427342310754,8.0,2
0,0,2024,01,23,13,0,0.39315102921199124,6.0,1
0,0,2023,11,10,14,1,-0.7278085286225221,8.0,1
0,0,2024,04,14,04,1,0.46166108463023664,9.0,2
1,0,2024,10,09,17,1,-0.7257286848029033,4.0,3
0,0,2024,03,26,21,0,0.19716041327657402,6.0,1
1,0,2023,12,10,13,0,-0.33618087020102255,2.0,2
0,0,2024,05,14,23,1,-1.2559294041128755,4.0,1
0,0,2024,08,23,13,1,-1.0216419306455427,6.0,2
1,0,2024,03,12,11,1,1.549627386672863,8.0,3
0,0,2024,02,05,19,1,1.6849905552663906,6.0,2
0,0,2024,02,21,17,0,-0.06374906108188014,4.0,1
1,0,2023,12,30,09,0,0.26117107323171046,1.0,2
1,0,2024,09,05,01,0,-0.3254766073427176,8.0,1
1,0,2023,10,26,02,1,1.1513234295903867,6.0,2
1,0,2024,09,18,04,1,1.6507979228718561,2.0,5
1,0,2023,12,29,12,1,1.6423329585260078,8.0,2
0,0,2023,11,14,16,1,-0.5495243164047933,6.0,1
0,0,2024,08,13,00,0,0.4064966937212123,1.0,2
1,0,2023,10,23,09,1,-1.489010568164829,4.0,2
1,0,2024,06,01,02,1,0.9831333927105416,1.0,1
0,0,2024,04,27,00,0,0.21282857005103606,3.0,1
1,0,2024,05,06,21,1,-1.4456666229639719,8.0,1
0,0,2024,05,08,17,1,1.5999665399203713,6.0,2
0,0,2024,05,10,07,1,1.6712705188696382,4.0,1
1,0,2024,03,09,17,0,-0.27942886517635596,3.0,1
0,0,2024,01,13,19,1,0.7127814274110178,2.0,1
1,0,2024,03,03,19,1,-1.657027284726373,8.0,1
0,0,2023,11,15,08,0,0.00042798637882596343,6.0,1
0,0,2023,12,14,17,1,1.0440104213107855,4.0,2
0,0,2024,09,03,16,0,-0.08475548366003045,6.0,5
0,0,2024,05,26,02,0,0.3255630378871105,3.0,2
0,0,2024,02,08,03,1,0.6376713342718489,6.0,1
0,0,2024,04,07,16,1,-1.7195404571313835,9.0,1
1,0,2024,06,01,09,1,1.17875656957116,8.0,2
0,0,2024,02,23,19,1,-0.7580425249470483,4.0,3
1,0,2023,12,08,14,1,0.6044284972216072,1.0,1
1,0,2024,06,01,09,1,1.2401535591263084,2.0,1
0,0,2024,06,29,19,1,1.079326169367914,8.0,1
1,0,2024,02,20,05,1,-1.0480004846528457,6.0,1
1,0,2024,06,07,04,1,0.5594761394669118,1.0,1
0,0,2024,01,03,14,0,-0.14508482005444154,8.0,1
0,0,2024,01,04,22,1,-0.5220634451730923,1.0,1
1,0,2024,03,16,05,1,-1.6987697501861232,4.0,1
0,0,2024,02,29,22,1,1.1925528669079648,8.0,2
0,0,2024,01,20,18,0,0.16832684512392446,2.0,2
0,0,2024,03,06,20,1,1.514672144877802,1.0,1
1,0,2024,02,23,01,1,-1.3956810431657987,9.0,1
0,0,2023,11,24,21,1,-0.7275242833005074,2.0,1
0,0,2024,10,01,02,1,0.7367620266512234,8.0,1
0,0,2024,03,15,10,1,1.106773174974151,3.0,1
1,0,2024,04,18,21,1,-1.1375862907765621,3.0,2
1,0,2024,01,19,12,0,-0.19676200615923814,3.0,2
0,0,2023,11,01,08,1,-1.2036490633003893,6.0,2
1,0,2024,02,19,11,0,-0.3006640705746646,9.0,1
1,0,2024,04,22,22,1,0.4497851764202129,6.0,2
1,0,2023,11,16,04,1,0.6275494276830371,6.0,2
1,0,2024,09,25,06,1,-0.8285492304321277,8.0,1
1,1,2024,01,10,14,0,0.3938304448597334,1.0,4
0,0,2024,05,01,19,1,0.6698534509740848,8.0,1
1,0,2024,09,29,05,1,-1.4156891407105323,6.0,2
1,0,2024,09,09,04,1,-0.6208560266049883,9.0,2
0,0,2024,05,01,18,1,0.7983462021501379,3.0,1
0,0,2024,01,29,21,0,0.25646369338663977,8.0,2
0,0,2024,09,01,14,0,0.1380027222338816,1.0,2
1,0,2024,05,13,16,1,0.5547964908727694,1.0,3
1,0,2024,10,02,19,0,0.2626408295309077,6.0,1
0,0,2024,03,20,15,1,1.662313324819813,2.0,3
1,0,2024,01,20,02,1,1.255440411200507,6.0,2
1,0,2023,11,25,22,1,0.5389966106563981,2.0,1
0,0,2024,06,11,06,0,0.15207633207996904,6.0,1
1,0,2024,02,16,18,0,-0.37360419332869793,4.0,1
0,0,2024,01,20,15,1,1.1734044381420072,1.0,2
1,0,2024,10,15,12,0,-0.18677182301233566,3.0,2
1,0,2023,12,08,11,1,-0.7920618370232808,9.0,1
1,0,2024,01,18,06,1,-1.0825189592457867,3.0,1
0,0,2024,06,01,19,1,1.2864023528618997,6.0,1
1,0,2024,08,02,02,1,-1.4291803942871266,8.0,1
0,0,2024,09,22,13,1,0.9125781575363378,2.0,1
0,0,2023,11,05,22,1,-1.6548781127794332,9.0,1
1,0,2024,08,14,21,0,-0.28009441519863404,8.0,1
0,0,2024,03,14,05,1,-1.3516091526280751,6.0,2
0,0,2024,08,30,01,1,1.1206942629401333,8.0,2
1,0,2024,08,13,14,1,1.1772521492083021,4.0,1
0,1,2024,04,24,18,1,-0.5862751566974586,8.0,3
0,0,2023,12,13,13,0,-0.14102912460618483,1.0,1
1,0,2024,04,07,17,0,-0.4180989854430775,8.0,1
0,0,2023,11,24,13,0,0.0018284145507026506,4.0,1
0,0,2024,08,20,06,1,-1.5793867149400007,4.0,2
0,0,2024,02,14,20,1,-0.729007905225169,2.0,1
0,0,2024,09,03,07,1,1.547471281913191,2.0,1
1,0,2024,01,25,20,1,-0.816888239416798,6.0,3
1,0,2023,11,28,21,0,-0.16504438791005052,8.0,2
1,0,2023,11,27,13,1,-0.7536124576112602,6.0,1
1,0,2024,03,23,17,1,0.7156377462566279,8.0,1
0,0,2024,02,17,20,0,0.41770705190895796,6.0,1
1,0,2024,06,17,17,0,-0.03456191947989552,6.0,1
0,0,2024,01,13,23,1,1.544018741172624,8.0,2
0,0,2024,10,14,14,0,-0.0501884793779652,6.0,1
0,0,2024,06,15,17,1,1.038304716432298,8.0,1
1,0,2024,09,10,09,1,-1.4228854003264135,8.0,1
0,0,2024,08,31,01,1,-0.8112102657892384,8.0,1
0,0,2023,12,21,02,1,1.1392534026238654,2.0,4
0,0,2023,12,05,22,0,-0.421475265243592,3.0,2
1,0,2024,09,05,18,1,-1.0073672692302253,3.0,1
0,0,2024,10,20,12,0,0.43182919144417,2.0,1
0,0,2024,04,08,22,1,-1.6072011596210367,9.0,2
0,0,2024,02,18,02,1,0.9018322978016402,6.0,1
1,0,2024,02,16,23,1,1.003668384022912,4.0,2
1,0,2024,05,12,15,1,-1.2204056716737852,6.0,2
1,0,2024,08,01,11,0,-0.04358150884430915,9.0,1
0,0,2024,07,19,08,1,1.6350119082809493,6.0,1
1,0,2024,07,04,04,1,-1.015478660126739,1.0,2
0,0,2024,04,09,01,1,-1.340579047571363,6.0,1
0,0,2024,05,26,02,1,0.8892492426929464,2.0,2
0,0,2024,06,22,23,1,1.2571874800089866,9.0,1
1,0,2024,04,23,01,0,-0.1296177148492093,8.0,1
1,0,2023,12,18,06,1,-1.0822693779874326,9.0,1
1,0,2024,07,20,02,1,-0.9548720112230452,4.0,2
1,0,2024,02,17,12,0,0.28306489583956496,9.0,1
1,0,2023,11,06,23,1,-1.13492409068745,3.0,2
1,0,2023,11,29,08,1,0.5405842247720405,8.0,1
0,0,2024,06,20,09,1,0.8114145541500762,1.0,1
0,0,2024,04,15,14,1,1.0103585483093525,4.0,2
0,0,2024,10,15,18,1,-1.120025476126247,9.0,1
0,0,2024,05,29,02,1,1.380390495070476,8.0,2
0,0,2024,02,23,22,0,0.010161655454642208,6.0,1
1,0,2024,03,01,00,1,1.1642461925229521,6.0,2
0,0,2024,09,05,12,1,0.5853909934593625,8.0,2
1,0,2024,06,18,01,1,0.8947122991258117,6.0,1
0,0,2024,07,21,01,1,1.0451266041606477,3.0,2
1,0,2024,04,10,07,1,0.5928368343335982,4.0,2
0,0,2024,05,06,08,1,-0.9961222469788193,6.0,2
0,0,2024,05,16,03,1,-1.3776487972497031,4.0,1
1,0,2024,09,09,00,0,-0.11883719105085173,6.0,1
0,0,2024,07,26,16,1,1.5198717544268492,6.0,1
0,0,2024,05,22,09,0,-0.07886952565050923,2.0,4
0,0,2023,11,10,22,1,-0.4817144750724864,8.0,1
1,0,2024,03,21,06,1,0.5489521297396401,9.0,1
1,0,2023,10,29,03,1,1.567687363839887,1.0,2
1,0,2023,12,19,05,1,-1.0789832247524347,2.0,2
0,0,2024,03,11,06,0,-0.36918799161837396,2.0,3
0,0,2024,06,06,16,1,-0.9058639580200928,6.0,2
1,0,2024,01,20,02,1,0.5654106271655576,6.0,1
0,0,2024,07,20,18,1,-1.0807580248118427,3.0,2
0,0,2024,07,14,14,0,0.3819892007133701,8.0,3
1,0,2024,07,29,06,1,-1.3474425321761052,8.0,1
0,0,2024,06,05,13,1,-1.3673674359680539,8.0,2
1,0,2024,08,07,05,1,1.7230031674762913,3.0,2
1,0,2024,05,01,23,1,-1.1939361926627692,9.0,1
0,0,2024,09,20,17,1,-0.6666957843893878,8.0,1
0,0,2024,06,16,02,1,0.6949502330641523,6.0,4
0,0,2023,11,19,08,0,-0.01129539995109225,6.0,4
0,0,2024,02,29,11,1,1.4201224448379284,6.0,1
0,0,2024,06,30,03,1,0.4248478490229829,6.0,1
1,0,2024,03,04,01,0,-0.046992452708484136,9.0,1
0,0,2023,10,25,02,0,-0.4026388130505773,8.0,2
0,0,2024,01,21,06,0,0.2318522081878166,9.0,2
0,0,2024,04,16,15,1,0.6937993861506299,6.0,1
1,0,2024,06,07,14,1,-1.4897246478762316,4.0,1
1,0,2024,10,19,19,1,0.6825058342100995,8.0,1
0,0,2024,06,09,08,0,-0.17266354910258777,8.0,2
1,0,2023,11,09,08,0,-0.05844545934185198,8.0,1
0,0,2024,03,02,20,1,-0.5343345237088436,8.0,1
0,1,2023,11,22,09,0,0.27014213290699984,2.0,2
1,0,2024,09,20,02,0,0.23612975364349945,8.0,2
0,0,2024,09,15,03,0,0.13974979104236143,9.0,2
0,0,2024,06,29,05,1,0.5122012894469751,2.0,1
0,0,2023,12,07,18,0,0.030578788950567235,1.0,2
1,0,2024,01,02,14,1,1.645716171139254,8.0,1
1,0,2024,02,08,08,0,-0.05185928724639226,2.0,2
0,0,2024,02,04,03,1,-1.6727786352536196,2.0,2
0,0,2024,04,23,15,1,1.427096854446384,6.0,1
1,0,2024,10,12,13,1,-1.5020165248501791,1.0,2
1,0,2024,06,07,05,1,0.72115626519135,6.0,2
1,0,2024,01,23,05,1,1.455341133516808,4.0,2
0,0,2024,02,20,08,0,-0.26233254897908903,8.0,1
1,0,2024,07,10,02,1,-0.9885654811008707,2.0,1
0,0,2024,02,04,11,1,-1.6447700718160856,9.0,1
0,0,2024,04,10,19,0,-0.23553029495693376,8.0,1
1,0,2024,05,31,12,1,0.9501817337950469,3.0,1
1,0,2024,05,01,12,1,0.9832581833397188,3.0,1
1,0,2024,10,12,05,0,0.3345618288133281,8.0,1
0,0,2024,09,08,08,1,-0.5727215078062757,8.0,1
0,0,2024,09,07,22,1,-1.4581664843198814,6.0,3
1,0,2024,08,19,04,0,-0.12616517410864198,2.0,2
1,0,2024,09,04,03,0,0.10311680856614112,9.0,3
0,0,2024,01,14,08,1,1.4085793116390442,9.0,3
1,0,2024,01,26,04,0,-0.17880602118319555,8.0,1
0,0,2024,06,06,04,1,1.603051641586139,6.0,1
1,0,2023,12,15,10,1,1.1926499262862138,2.0,2
1,0,2024,06,17,00,1,-1.2018188007391246,9.0,2
0,0,2024,03,20,16,1,-0.9960321204133025,6.0,2
1,0,2024,07,14,20,1,1.4843549548004906,9.0,2
0,0,2024,05,08,00,0,0.22070424531465957,6.0,3
0,0,2023,12,30,14,1,-1.3084177293073234,8.0,1
1,0,2024,05,24,07,0,-0.08650255246851028,4.0,2
1,0,2024,01,19,23,1,-1.2914878006156258,6.0,1
1,0,2024,05,15,20,1,1.3263700182622427,6.0,2
0,0,2024,03,08,19,1,0.5603635394966157,2.0,2
0,0,2024,07,20,20,0,-0.279865632378476,4.0,1
1,0,2024,02,13,00,0,-0.3154378945066906,6.0,2
1,0,2024,07,14,03,1,-1.5130119658432308,8.0,3
1,0,2024,03,12,14,0,-0.26172939427139935,3.0,1
0,0,2024,01,21,18,0,-0.10696128284082797,8.0,1
1,0,2023,11,02,22,1,0.5424560842096973,9.0,2
0,0,2024,03,24,23,0,-0.2846770044145277,9.0,1
0,0,2024,05,09,12,1,-1.1150407837718936,6.0,1
1,0,2024,07,21,04,1,-0.6947112806396539,6.0,1
0,0,2024,09,24,06,1,1.715189887527256,6.0,1
0,0,2024,09,19,14,0,-0.17719067581662465,3.0,2
0,0,2024,06,15,16,1,0.8390071488236865,2.0,2
1,0,2023,11,24,11,1,-1.7097027958645865,2.0,2
1,0,2024,08,03,11,1,0.9542859589324282,8.0,1
1,0,2024,06,16,01,1,-0.6134795138580733,9.0,1
0,0,2024,10,06,03,1,0.5085268986989816,1.0,2
0,0,2024,06,21,15,1,-1.6794202698509357,3.0,2
0,0,2024,03,01,21,1,0.8828433237285201,9.0,1
0,0,2024,04,14,10,1,0.983854405234676,9.0,1
1,0,2024,07,07,13,1,-0.5296479423019691,6.0,1
0,0,2024,03,21,14,1,-1.6517236829863446,8.0,2
0,0,2024,01,26,21,1,-0.9955953532111825,4.0,3
0,0,2024,06,05,19,1,1.2487710453522627,2.0,1
0,0,2024,09,03,11,1,0.8464044600087978,2.0,1
0,0,2024,03,05,16,1,-1.0295176059091662,8.0,2
0,0,2023,11,27,02,1,1.0842692648458747,3.0,1
0,0,2023,11,05,18,1,-1.3906963508114454,6.0,1
1,0,2023,11,06,11,1,-1.4210967346415413,8.0,1
0,0,2023,12,27,18,0,0.0017036239215256325,8.0,1
1,0,2024,06,08,03,1,-1.3432273820350111,3.0,2
1,0,2024,04,03,07,1,1.1252075240287058,6.0,1
0,0,2024,03,11,13,1,-1.517774808190158,8.0,2
1,0,2024,06,01,07,1,0.8049254414328656,6.0,2
1,0,2024,08,15,07,1,-1.5241599287163878,9.0,1
1,0,2024,08,25,07,1,-0.9780068073099389,9.0,2
0,0,2024,02,13,02,1,1.5701485123597687,9.0,1
0,0,2024,10,04,09,0,-0.34306515324396103,4.0,1
1,0,2024,01,28,11,1,1.7269479379208348,8.0,1
1,0,2024,03,04,16,1,-1.0727367604808462,6.0,1
0,0,2024,07,03,10,1,1.614885952919771,6.0,1
1,0,2023,12,08,10,1,-0.9121381535426096,6.0,1
1,0,2024,06,21,00,1,1.552851144593272,6.0,2
0,0,2024,10,05,00,1,-1.1109504242599768,8.0,4
0,0,2024,02,01,03,0,0.39728991841303296,9.0,1
0,0,2024,10,20,01,1,-1.0240060197871763,1.0,1
1,0,2023,11,26,11,0,0.013191294618553607,8.0,3
0,0,2024,09,06,09,0,-0.01682778451127843,2.0,1
0,0,2024,02,22,14,1,1.5197746950486,9.0,3
1,0,2024,05,22,10,1,-0.7648574798626662,9.0,1
0,0,2024,05,28,11,1,1.1955617076336802,9.0,2
0,0,2023,11,22,01,1,-0.9832618793608427,1.0,1
1,0,2024,06,11,08,0,0.34530075573529334,1.0,1
0,0,2024,01,02,14,0,0.39146635571810007,6.0,1
1,0,2024,09,28,13,1,-0.7618694375751469,3.0,1
0,0,2024,06,21,17,1,-0.558523107331011,4.0,2
0,0,2024,07,15,07,0,-0.13573938849162076,9.0,1
0,0,2023,10,21,23,1,0.65565505049882,8.0,1
0,0,2024,09,15,13,0,-0.15288423437801227,3.0,1
1,0,2024,08,04,01,1,-1.6313273479286157,2.0,2
0,0,2024,07,24,15,1,1.2838025480873763,1.0,1
1,0,2024,04,16,08,1,-0.807078309400929,2.0,2
0,0,2024,04,05,16,1,0.4492860139035045,6.0,3
0,0,2023,11,09,06,1,1.443229509673894,9.0,3
1,0,2024,08,07,09,1,1.3247893369593318,8.0,1
1,0,2024,10,05,15,1,-1.5181145160140288,2.0,1
1,0,2023,11,28,08,1,-1.3147335217062326,6.0,1
0,0,2024,05,25,02,1,-0.5758620719739002,6.0,1
0,0,2024,04,24,15,1,-1.1244139465856426,6.0,1
0,0,2024,06,17,21,1,-0.5652340700556479,8.0,1
1,0,2024,01,13,05,1,0.6905063001029,6.0,3
0,0,2024,01,26,16,0,0.09838169747014223,2.0,2
0,0,2023,11,23,00,1,1.017034846970329,6.0,2
0,0,2024,01,23,03,1,-0.9740343056144669,6.0,2
1,0,2024,08,03,18,1,1.3440625563544668,6.0,1
1,0,2023,12,04,02,1,-0.484979829869288,4.0,1
1,0,2023,12,10,16,1,1.6776556393958681,8.0,3
0,0,2023,11,19,16,0,-0.24789843287093402,4.0,1
1,0,2024,02,25,14,1,1.2198612162595606,4.0,1
1,0,2024,08,03,03,1,0.5874431060280532,9.0,1
0,0,2024,04,12,16,1,0.8325665657956002,1.0,2
0,1,2024,07,21,17,1,-1.5338658665412759,8.0,3
0,0,2024,08,19,18,1,-1.5330547274516246,8.0,1
0,0,2023,12,29,16,1,-1.0562643974294648,4.0,1
0,0,2024,03,12,19,1,1.6156346966948336,6.0,1
0,0,2023,12,20,05,0,0.2165029607990295,9.0,3
0,0,2023,12,20,04,1,-1.2259727202976316,6.0,1
0,0,2024,01,04,09,1,1.0116272530393202,8.0,1
1,0,2024,06,01,11,0,0.18991562397156844,8.0,1
1,0,2024,07,04,09,1,-1.5498598655141447,3.0,2
0,0,2024,08,10,10,0,0.3720198160046636,4.0,3
0,0,2023,12,04,14,1,0.4632972284350036,8.0,1
0,0,2024,10,11,14,1,0.796266358330519,6.0,2
1,0,2024,08,20,13,0,-0.04294369007295932,9.0,2
1,0,2024,02,07,13,0,-0.06345095013440123,1.0,1
0,0,2024,05,03,12,1,1.2767865416025286,8.0,2
1,0,2024,01,09,15,1,-1.3329182895024336,4.0,1
1,0,2023,10,26,17,1,1.0131871359040343,6.0,2
0,0,2023,12,24,10,1,-0.4336631500265587,6.0,1
0,0,2024,05,22,10,0,0.29132880861618393,6.0,2
1,0,2023,11,22,11,1,-1.1804865359625671,8.0,1
1,0,2023,12,24,23,1,0.6939727064689315,6.0,2
0,0,2024,04,08,00,0,-0.3565564068205554,1.0,2
0,0,2024,10,11,08,1,0.8462727365668885,4.0,1
0,0,2023,12,20,17,0,0.3062343559901191,4.0,2
0,0,2024,04,10,18,1,-0.810066351688448,8.0,1
0,0,2024,03,04,16,1,1.1508104014482141,1.0,1
1,0,2024,10,14,00,1,0.6016831033797103,8.0,5
0,0,2024,09,05,06,1,-1.42515936290253,9.0,1
0,0,2024,07,29,17,0,0.42420309743890083,6.0,4
0,0,2024,05,03,18,1,-1.276499059488906,6.0,1
0,0,2024,03,29,02,1,0.5578399956621448,1.0,2
1,0,2023,11,25,02,1,-0.9829845668515601,3.0,2
1,0,2024,10,09,20,0,0.3181865251401957,2.0,1
1,0,2024,03,05,21,1,1.5148385323833713,3.0,2
1,1,2024,09,16,22,1,0.5944799109510971,8.0,3
1,0,2024,05,25,16,1,1.706745721619604,6.0,2
0,0,2024,08,26,07,1,0.7399996501970968,6.0,1
1,0,2024,09,06,07,0,-0.21875982095807364,9.0,1
1,0,2024,04,02,06,0,-0.3147862101098766,6.0,2
0,0,2024,08,21,20,1,-1.4038340309387045,6.0,1
1,0,2024,01,03,05,1,0.8358388534051338,6.0,3
0,0,2023,11,30,00,1,0.8455933209191463,6.0,3
1,0,2024,02,17,17,0,-0.33897479373204387,4.0,1
0,0,2023,11,23,16,1,1.5140759229828449,6.0,3
0,0,2024,09,09,20,1,1.525314012421518,8.0,2
1,0,2024,02,28,03,0,-0.2420332732996088,8.0,3
1,0,2024,06,16,03,1,1.313745366277156,2.0,2
1,0,2024,03,27,18,1,0.7589886242702168,1.0,2
1,0,2024,07,10,03,1,1.0628607391292646,1.0,1
0,0,2023,12,25,00,1,-0.7464092651826467,3.0,1
0,0,2024,04,24,19,1,-1.2505218101818663,6.0,1
0,0,2024,09,29,21,1,-1.6071456971191804,6.0,1
0,0,2023,12,16,04,0,0.21960192809026147,3.0,1
1,0,2024,08,16,14,1,-0.9376925012729934,6.0,3
1,0,2024,02,03,16,1,-0.6471036556085782,6.0,1
1,0,2024,03,15,09,1,-1.6847585356546244,1.0,3
0,0,2024,01,04,09,1,-0.45204203657925734,8.0,3
1,0,2024,08,18,00,1,1.0198149048758864,6.0,1
0,0,2024,10,10,00,1,0.6987563472540546,6.0,1
0,0,2024,06,05,16,0,-0.4182723057613791,4.0,1
1,0,2023,11,03,00,1,-1.2750085047515125,4.0,1
1,0,2023,12,23,10,0,-0.42153072774544864,8.0,1
1,0,2024,10,19,13,1,1.5248495139684706,2.0,4
0,0,2024,03,24,08,1,-1.3229142407300667,4.0,1
0,0,2024,04,20,16,1,-1.6946239281723499,8.0,2
1,0,2023,11,20,16,0,0.0488051536231605,6.0,2
1,0,2023,12,04,12,1,1.4785175264800938,2.0,1
0,0,2024,09,01,14,1,-1.3962010041207034,6.0,4
1,0,2023,11,07,07,1,1.406929302208813,1.0,3
1,0,2023,12,18,19,1,0.6439039329179732,9.0,3
0,0,2024,03,25,18,1,1.1393296635639178,1.0,1
0,0,2024,02,27,00,1,0.6420459391057806,2.0,1
1,1,2024,01,04,21,1,-0.7462636761152734,6.0,1
